index,Home_Away_BIN,PERIOD,GAME_CLOCK,DRIBBLES,SHOT_DIST,CLOSE_DEF_DIST,Player_3_PTS_ACC,AVG_DEF_STL,AVG _DEF_BLK,SHOT_CLOCK,T,Y
19981,0,4,348,0,22.4,8.2,0.33,0.7,0.785714286,18.4,1,0
19982,1,4,536,0,25.5,6.8,0.379,0.7,0.785714286,18,0,0
19983,0,2,304,0,24.5,8.9,0.395,0.7,0.785714286,18.7,1,0
19984,0,3,171,0,22.9,6.7,0.327,0.7,0.785714286,15.3,0,0
19985,1,1,578,0,25.1,5.2,0.364,0.7,0.785714286,19.2,1,1
19986,1,2,569,0,24.4,11.6,0.37,0.7,0.785714286,19.5,1,1
19987,1,4,315,0,25.1,17.2,0.33,0.7,0.785714286,19.6,1,1
19988,1,1,378,0,22.8,15.2,0.25,0.7,0.785714286,19.7,1,0
19989,0,2,191,0,24.9,6.2,0.25,0.7,0.785714286,20,1,0
19990,1,1,70,0,22.4,3.3,0.376,0.7,0.785714286,22,1,1
19991,1,3,587,7,26.6,0.8,0.273,0.625,1.125,0,0,1
19992,0,1,11,0,22.7,6,0.424,0.625,1.125,4.2,0,1
19993,1,4,351,0,24.8,5.2,0.358,0.625,1.125,7.6,0,1
19994,1,1,489,0,24.7,7,0.345,0.625,1.125,9.4,0,0
19995,1,3,149,0,25.2,13.9,0.416,0.625,1.125,10.4,0,1
19996,0,3,383,0,24.5,2.5,0.394,0.625,1.125,10.5,0,0
19997,0,1,540,0,21.9,7.9,0.395,0.625,1.125,12,0,1
19998,0,4,665,0,24.3,4.7,0.32,0.625,1.125,11.9,0,0
19999,0,2,643,3,24.4,4,0.378,0.625,1.125,13,0,1
20000,0,1,284,0,24.7,4.8,0.449,0.625,1.125,22.9,1,1
20001,1,3,481,0,24.2,5.3,0.356,0.625,1.125,15.1,0,0
20002,0,3,165,2,23.9,6.8,0.263,0.625,1.125,16,0,0
20003,1,1,442,0,22.9,7.5,0.28,0.625,1.125,16.4,0,1
20004,1,3,216,4,25.6,5.8,0.369,0.625,1.125,16.7,0,1
20005,0,3,533,0,22.9,7.4,0.33,0.625,1.125,22,1,1
20006,0,3,573,0,22,4.9,0.368,0.625,1.125,17,0,1
20007,0,3,82,0,25.5,4.6,0.402,0.625,1.125,17.5,0,1
20008,1,3,666,0,24.4,5.3,0.339,0.625,1.125,17.9,0,1
20009,1,3,337,0,24.7,9.5,0.25,0.625,1.125,19,1,1
20010,1,3,620,0,25,13.2,0.304,0.625,1.125,19,1,0
20011,0,3,492,4,24.4,6.4,0.366,0.625,1.125,19,1,0
20012,0,3,482,0,24,8.7,0.407,0.625,1.125,19.1,1,0
20013,1,4,138,5,24.9,7.5,0.377,0.625,1.125,19.5,1,0
20014,1,2,509,1,22.6,6,0.366,0.625,1.125,22.6,1,0
20015,1,1,396,2,23.3,13.3,0.424,0.625,1.125,24,1,1
20016,0,3,73,0,24.6,13.2,0.271,0.333333333,0.066666667,7.4,0,0
20017,0,4,135,2,25.7,2.6,0.402,0.333333333,0.066666667,2.4,0,0
20018,0,1,243,2,25.5,2.1,0.402,0.333333333,0.066666667,2.5,0,1
20019,0,3,228,0,24.7,9.1,0.37,0.333333333,0.066666667,2.8,0,0
20020,0,1,46,0,24,12.6,0.364,0.333333333,0.066666667,3.3,0,0
20021,0,4,154,0,23.3,4.6,0.376,0.333333333,0.066666667,3.6,0,0
20022,0,4,279,1,24.5,3.4,0.393,0.333333333,0.066666667,12.5,0,0
20023,1,2,200,0,25,4.1,0.308,0.333333333,0.066666667,5.1,0,1
20024,1,1,162,0,24.6,6.3,0.302,0.333333333,0.066666667,6,0,0
20025,0,1,506,0,24.8,7.4,0.348,0.333333333,0.066666667,6.1,0,0
20026,1,4,609,1,24.5,5,0.32,0.333333333,0.066666667,6.4,0,0
20027,1,3,467,0,24.1,7.3,0.302,0.333333333,0.066666667,6.5,0,0
20028,1,3,46,0,25.7,10.6,0.336,0.333333333,0.066666667,7,0,0
20029,0,4,591,0,24.1,5.3,0.273,0.333333333,0.066666667,7.7,0,0
20030,1,4,161,0,24.5,3.4,0.398,0.333333333,0.066666667,8,0,0
20031,0,2,629,2,24.4,4.5,0.281,0.333333333,0.066666667,7.8,0,1
20032,1,3,37,15,26.7,5.1,0.304,0.333333333,0.066666667,7.9,0,1
20033,0,3,19,0,24,4.4,0.302,0.333333333,0.066666667,7.9,0,1
20034,0,4,26,3,25.7,2.9,0.188,0.333333333,0.066666667,8,0,1
20035,1,4,82,0,24.6,5.7,0.398,0.333333333,0.066666667,12.6,0,0
20036,1,2,257,0,24,5.4,0.379,0.333333333,0.066666667,8,0,0
20037,0,1,78,0,24.4,2.9,0.418,0.333333333,0.066666667,9,0,0
20038,0,4,514,0,26,6.2,0.209,0.333333333,0.066666667,9.1,0,0
20039,1,4,354,0,24.1,3.8,0.35,0.333333333,0.066666667,9.1,0,0
20040,1,2,61,0,22.5,5.6,0.407,0.333333333,0.066666667,9.7,0,1
20041,0,4,408,0,22.3,6.5,0.408,0.333333333,0.066666667,19.4,1,0
20042,0,2,568,0,22.1,5.6,0.407,0.333333333,0.066666667,9.9,0,0
20043,0,1,283,0,22.3,6.7,0.418,0.333333333,0.066666667,10,0,1
20044,0,3,52,0,24.5,1.9,0.337,0.333333333,0.066666667,10.1,0,0
20045,0,2,594,0,23.5,7.5,0.36,0.333333333,0.066666667,10.4,0,1
20046,1,2,391,0,24.8,2.9,0.361,0.333333333,0.066666667,10.5,0,0
20047,1,3,353,0,25.8,7.6,0.472,0.333333333,0.066666667,10.6,0,1
20048,0,4,90,0,22.7,3.2,0.383,0.333333333,0.066666667,10.6,0,1
20049,0,1,101,0,23.8,4.1,0.427,0.333333333,0.066666667,11,0,1
20050,1,2,559,0,22.3,18.8,0.32,0.333333333,0.066666667,11,0,1
20051,0,2,556,0,22.5,8.7,0.393,0.333333333,0.066666667,11,0,0
20052,0,3,125,0,25.9,4.5,0.379,0.333333333,0.066666667,11.3,0,0
20053,0,2,117,0,24.4,3.7,0.379,0.333333333,0.066666667,11.5,0,1
20054,1,2,520,2,24.4,2.4,0.386,0.333333333,0.066666667,11.6,0,0
20055,1,1,196,3,24.8,3.6,0.188,0.333333333,0.066666667,11.9,0,0
20056,0,4,464,0,24.2,4.3,0.395,0.333333333,0.066666667,12,0,1
20057,1,4,625,1,24.8,3.7,0.386,0.333333333,0.066666667,12.2,0,0
20058,0,4,486,0,24.9,9.5,0.393,0.333333333,0.066666667,12.2,0,1
20059,1,2,86,0,25,7.2,0.395,0.333333333,0.066666667,20.9,1,0
20060,0,2,467,0,24.2,4.8,0.4,0.333333333,0.066666667,12.4,0,0
20061,1,4,73,3,24.2,3.4,0.341,0.333333333,0.066666667,12.4,0,0
20062,1,2,220,0,24.6,4.2,0.366,0.333333333,0.066666667,12.5,0,0
20063,0,1,317,0,23.1,6.1,0.264,0.333333333,0.066666667,12.6,0,0
20064,0,4,34,0,22.9,5.3,0.449,0.333333333,0.066666667,5.6,0,1
20065,1,2,355,0,22.6,5.5,0.449,0.333333333,0.066666667,9.7,0,1
20066,1,4,543,1,26.2,3.1,0.361,0.333333333,0.066666667,13.1,0,0
20067,1,4,382,0,23.5,4,0.415,0.333333333,0.066666667,13.3,0,0
20068,0,2,680,1,25,4.2,0.378,0.333333333,0.066666667,13.7,0,0
20069,0,4,627,9,24.6,2.4,0.386,0.333333333,0.066666667,13.8,0,0
20070,0,4,689,0,28.9,7.8,0.339,0.333333333,0.066666667,13.8,0,0
20071,0,3,298,0,24.3,5.1,0.401,0.333333333,0.066666667,13.9,0,1
20072,1,4,250,0,24.7,4.1,0.341,0.333333333,0.066666667,14,0,1
20073,1,1,619,0,21.7,3.6,0.302,0.333333333,0.066666667,14.1,0,1
20074,0,2,521,10,25.2,5.5,0.339,0.333333333,0.066666667,14.3,0,0
20075,0,3,32,9,25.6,4.8,0.318,0.333333333,0.066666667,14.3,0,0
20076,1,3,61,13,25.9,9.1,0.387,0.333333333,0.066666667,14.3,0,1
20077,1,2,594,0,26.4,4.5,0.361,0.333333333,0.066666667,14.4,0,0
20078,0,1,267,4,25.3,3.6,0.349,0.333333333,0.066666667,4.3,0,1
20079,0,1,136,0,24.4,5.7,0.349,0.333333333,0.066666667,13,0,0
20080,0,3,232,0,24.7,4.3,0.349,0.333333333,0.066666667,15.7,0,1
20081,0,1,231,0,24.5,4.1,0.418,0.333333333,0.066666667,15.1,0,0
20082,0,4,417,9,25.4,5.1,0.339,0.333333333,0.066666667,15.1,0,1
20083,1,2,683,0,25.7,10.5,0.31,0.333333333,0.066666667,15.6,0,0
20084,1,4,502,6,24.6,2.7,0.378,0.333333333,0.066666667,15.9,0,0
20085,1,3,35,1,24.3,5.2,0.33,0.333333333,0.066666667,0.1,0,0
20086,1,3,159,1,23.7,3.4,0.451,0.333333333,0.066666667,16.1,0,0
20087,1,2,100,0,24.9,3,0.33,0.333333333,0.066666667,3.2,0,1
20088,1,3,41,2,25.2,4.2,0.33,0.333333333,0.066666667,6,0,0
20089,1,1,421,0,26.4,10.7,0.383,0.333333333,0.066666667,17,0,0
20090,1,3,631,6,23.5,5.9,0.339,0.333333333,0.066666667,17,0,0
20091,0,4,436,4,24.8,4.9,0.327,0.333333333,0.066666667,17.7,0,0
20092,1,3,50,10,27.6,5.3,0.366,0.333333333,0.066666667,17.7,0,0
20093,0,2,218,0,25.2,3.6,0.43,0.333333333,0.066666667,17.9,0,1
20094,1,3,91,4,25.9,7,0.387,0.333333333,0.066666667,18.3,1,1
20095,0,2,411,6,21.8,4.8,0.4,0.333333333,0.066666667,18.4,1,1
20096,0,4,148,1,23.7,1,0.188,0.333333333,0.066666667,18.5,1,0
20097,1,4,494,0,21.7,4,0.451,0.333333333,0.066666667,18.5,1,1
20098,0,2,406,0,24.6,5.3,0.472,0.333333333,0.066666667,19,1,0
20099,0,3,238,0,22.9,7.6,0.342,0.333333333,0.066666667,19.3,1,1
20100,0,2,465,0,24.9,7,0.363,0.333333333,0.066666667,5,0,1
20101,1,4,435,0,26.6,4.8,0.363,0.333333333,0.066666667,5.3,0,0
20102,0,2,43,0,24.1,7.5,0.364,0.333333333,0.066666667,20.2,1,0
20103,1,2,250,0,24.1,7,0.407,0.333333333,0.066666667,20.2,1,0
20104,1,2,271,0,24.3,3.3,0.366,0.333333333,0.066666667,20.5,1,0
20105,0,3,48,0,23.4,6.7,0.394,0.333333333,0.066666667,20.6,1,1
20106,1,1,483,0,23.2,5.4,0.339,0.333333333,0.066666667,20.7,1,0
20107,1,2,675,0,25.2,4.5,0.363,0.333333333,0.066666667,12.2,0,0
20108,0,1,33,4,28.1,6.4,0.318,0.333333333,0.066666667,21.8,1,1
20109,0,4,587,2,24.1,6,0.378,0.333333333,0.066666667,22.1,1,1
20110,0,3,287,0,22.6,4.3,0.38,0.333333333,0.066666667,22.4,1,1
20111,1,2,435,0,27.8,14.4,0.352,0.216216216,0.027027027,0.3,0,0
20112,1,3,508,0,24.5,1.4,0.36,0.216216216,0.027027027,0.7,0,0
20113,0,4,17,0,23.9,6,0.319,0.216216216,0.027027027,2.4,0,0
20114,0,1,104,2,23.1,3.3,0.381,0.216216216,0.027027027,3.3,0,0
20115,0,2,561,0,27.4,5.9,0.409,0.216216216,0.027027027,3.5,0,0
20116,0,2,375,1,24.4,4.1,0.378,0.216216216,0.027027027,4,0,0
20117,0,2,249,0,23,9.4,0.43,0.216216216,0.027027027,4,0,0
20118,0,1,86,1,23.8,4.2,0.379,0.216216216,0.027027027,4.1,0,1
20119,1,3,15,0,21.3,2.7,0.381,0.216216216,0.027027027,4.7,0,0
20120,1,2,158,0,26.5,7,0.464,0.216216216,0.027027027,5.3,0,0
20121,0,2,669,0,24.9,8.8,0.221,0.216216216,0.027027027,5.9,0,0
20122,0,3,156,0,22.5,3.6,0.38,0.216216216,0.027027027,7.3,0,0
20123,1,1,119,0,24.2,2.3,0.238,0.216216216,0.027027027,6.4,0,0
20124,1,2,244,0,22.9,3.2,0.364,0.216216216,0.027027027,7.6,0,1
20125,0,1,39,0,23.3,7.4,0.336,0.216216216,0.027027027,8,0,1
20126,0,3,207,0,23.1,3.7,0.342,0.216216216,0.027027027,8.1,0,0
20127,1,4,686,0,25.3,5.6,0.339,0.216216216,0.027027027,8.1,0,0
20128,1,2,282,0,24.5,5.7,0.398,0.216216216,0.027027027,17.8,0,1
20129,0,2,334,0,25.7,3.7,0.364,0.216216216,0.027027027,9,0,1
20130,0,2,405,0,24.2,5,0.4,0.216216216,0.027027027,9.4,0,0
20131,0,3,617,3,24.4,4.3,0.364,0.216216216,0.027027027,9.6,0,0
20132,1,2,352,0,22.1,8.5,0.37,0.216216216,0.027027027,9.8,0,0
20133,0,3,401,0,22.8,3.9,0.364,0.216216216,0.027027027,9.8,0,1
20134,1,2,540,0,25.4,5.5,0.379,0.216216216,0.027027027,10,0,0
20135,0,4,447,3,25,5.3,0.377,0.216216216,0.027027027,5,0,0
20136,0,2,301,0,25.1,14.7,0.377,0.216216216,0.027027027,19.7,1,0
20137,0,1,54,0,24.6,4.6,0.345,0.216216216,0.027027027,11.5,0,0
20138,1,4,658,0,23.6,7.1,0.424,0.216216216,0.027027027,11.7,0,0
20139,0,2,278,0,22.6,5.2,0.304,0.216216216,0.027027027,12,0,0
20140,0,2,35,11,25.9,5.2,0.342,0.216216216,0.027027027,12.6,0,0
20141,0,4,637,0,25,13.5,0.464,0.216216216,0.027027027,12.7,0,0
20142,1,2,259,0,22.3,5.3,0.376,0.216216216,0.027027027,12.8,0,0
20143,1,1,384,0,24.1,5.3,0.449,0.216216216,0.027027027,7.8,0,0
20144,0,4,287,0,24.6,6.8,0.385,0.216216216,0.027027027,13.1,0,1
20145,1,4,379,0,23.7,5,0.379,0.216216216,0.027027027,13.2,0,1
20146,1,1,252,0,23.7,6.2,0.449,0.216216216,0.027027027,21.3,1,0
20147,0,3,82,0,24.9,8,0.341,0.216216216,0.027027027,13.3,0,0
20148,0,4,310,0,23.6,4.9,0.25,0.216216216,0.027027027,13.7,0,0
20149,1,3,389,0,21.6,4.1,0.341,0.216216216,0.027027027,13.7,0,0
20150,1,4,85,0,25.3,6.5,0.401,0.216216216,0.027027027,13.8,0,1
20151,0,2,426,0,22.8,10.9,0.221,0.216216216,0.027027027,14.5,0,1
20152,1,4,186,0,24.6,7.9,0.385,0.216216216,0.027027027,15,0,0
20153,0,4,522,0,22.1,5.5,0.362,0.216216216,0.027027027,15.3,0,1
20154,0,1,250,10,23.4,4.3,0.38,0.216216216,0.027027027,15.5,0,1
20155,1,2,597,6,24.8,5,0.358,0.216216216,0.027027027,15.9,0,0
20156,0,2,535,0,21.7,1.4,0.342,0.216216216,0.027027027,16.1,0,1
20157,1,4,339,0,22.6,16,0.385,0.216216216,0.027027027,16.1,0,0
20158,0,4,510,0,26,4.6,0.345,0.216216216,0.027027027,16.2,0,0
20159,1,2,507,0,25.1,3.9,0.378,0.216216216,0.027027027,17,0,0
20160,1,1,639,0,30.8,12.5,0.339,0.216216216,0.027027027,17.3,0,0
20161,1,1,73,0,24,4,0.394,0.216216216,0.027027027,18.3,1,1
20162,1,1,480,0,23.6,6.4,0.339,0.216216216,0.027027027,18.3,1,0
20163,0,1,138,0,25.3,6.7,0.327,0.216216216,0.027027027,10.1,0,1
20164,0,1,58,0,24.3,5.4,0.381,0.216216216,0.027027027,19,1,1
20165,0,1,473,0,24.7,5,0.364,0.216216216,0.027027027,19,1,0
20166,1,2,445,0,23,2.9,0.386,0.216216216,0.027027027,19.3,1,1
20167,1,2,661,0,25.7,4,0.386,0.216216216,0.027027027,20.2,1,1
20168,0,2,468,0,25.2,5.5,0.363,0.216216216,0.027027027,5.7,0,1
20169,1,3,263,0,25.1,4.5,0.363,0.216216216,0.027027027,8.7,0,0
20170,0,3,160,0,24.6,4.2,0.363,0.216216216,0.027027027,12,0,0
20171,0,2,106,0,24,8.7,0.427,0.216216216,0.027027027,21.4,1,0
20172,1,1,169,0,23.7,7.6,0.254,0.216216216,0.027027027,23.4,1,1
20173,0,1,125,0,33.2,2.2,0.387,0.906666667,0.066666667,1.1,0,0
20174,0,4,41,0,22.9,7.4,0.368,0.906666667,0.066666667,1.6,0,0
20175,1,4,590,0,24.7,5.1,0.36,0.906666667,0.066666667,1.7,0,1
20176,1,2,682,1,25,2.7,0.387,0.906666667,0.066666667,2.1,0,1
20177,1,4,595,0,26.6,3.5,0.31,0.906666667,0.066666667,2.6,0,0
20178,1,2,7,0,24.6,5.9,0.402,0.906666667,0.066666667,3.1,0,0
20179,1,2,546,0,22.8,4.9,0.387,0.906666667,0.066666667,3.6,0,1
20180,1,3,73,2,22.6,1.2,0.464,0.906666667,0.066666667,5.6,0,0
20181,0,2,499,0,27.6,3.3,0.387,0.906666667,0.066666667,8,0,0
20182,0,2,590,0,22.8,7.4,0.342,0.906666667,0.066666667,8.7,0,1
20183,0,4,47,0,24.6,13.2,0.25,0.906666667,0.066666667,14.8,0,0
20184,0,4,581,0,22.6,3.7,0.35,0.906666667,0.066666667,9.1,0,1
20185,0,4,541,0,24.5,5.5,0.264,0.906666667,0.066666667,9.4,0,0
20186,1,4,499,8,26.5,3.2,0.387,0.906666667,0.066666667,9.4,0,1
20187,0,4,418,20,26,1.5,0.38,0.906666667,0.066666667,9.6,0,1
20188,0,4,385,0,22.7,6.1,0.303,0.906666667,0.066666667,9.9,0,1
20189,1,1,218,0,24,3,0.349,0.906666667,0.066666667,10.4,0,0
20190,0,4,433,14,24.2,1.7,0.387,0.906666667,0.066666667,10.4,0,0
20191,0,2,625,0,23.3,1.7,0.342,0.906666667,0.066666667,11.8,0,0
20192,1,4,658,2,23.5,5.1,0.316,0.906666667,0.066666667,11.9,0,1
20193,0,2,608,0,22.6,6.3,0.347,0.906666667,0.066666667,12.4,0,1
20194,0,2,468,0,24.2,6.9,0.264,0.906666667,0.066666667,13.3,0,0
20195,0,2,411,0,22.1,2.6,0.387,0.906666667,0.066666667,13.5,0,0
20196,1,4,350,1,23.9,4.9,0.337,0.906666667,0.066666667,14.2,0,0
20197,0,4,146,0,24.4,10.8,0.368,0.906666667,0.066666667,14.5,0,0
20198,1,3,177,9,24.6,5.1,0.337,0.906666667,0.066666667,15.3,0,0
20199,1,2,673,0,24.4,4.6,0.37,0.906666667,0.066666667,15.5,0,1
20200,1,4,86,6,23.7,3.5,0.43,0.906666667,0.066666667,16.9,0,1
20201,0,4,390,0,25,8.6,0.368,0.906666667,0.066666667,18,0,0
20202,1,2,595,6,24,2.3,0.387,0.906666667,0.066666667,18.7,1,0
20203,0,2,255,3,25.6,8.1,0.264,0.906666667,0.066666667,19.4,1,0
20204,1,4,660,4,23.9,2.8,0.387,0.906666667,0.066666667,20.7,1,0
20205,0,2,560,0,24.1,2,0.364,0.906666667,0.066666667,21,1,0
20206,1,4,477,3,24.7,5.6,0.333,0.035714286,0,4,0,0
20207,0,4,215,0,22.2,4.6,0.351,0.035714286,0,5.6,0,1
20208,1,2,617,0,29.4,3.9,0.401,0.035714286,0,0.3,0,0
20209,1,4,567,2,24.8,5.9,0.33,0.035714286,0,9.4,0,1
20210,1,1,87,3,24,5.4,0.408,0.035714286,0,7.4,0,0
20211,0,4,357,0,23.4,4.4,0.373,0.035714286,0,10.1,0,1
20212,0,2,163,0,25.4,6.4,0.329,0.035714286,0,14.1,0,0
20213,0,4,650,9,24.4,6,0.387,0.035714286,0,15.2,0,0
20214,1,4,163,0,26,5.6,0.33,0.035714286,0,16.3,0,0
20215,1,2,324,0,23,4,0.349,0.035714286,0,18.8,1,1
20216,0,2,233,0,24.3,4.2,0.351,0.035714286,0,18.8,1,0
20217,1,2,269,0,24.2,6.3,0.33,0.035714286,0,19.5,1,0
20218,0,4,154,2,23.9,5,0.351,0.035714286,0,20.3,1,0
20219,1,4,278,0,24.1,3.9,0.349,0.035714286,0,21.8,1,0
20220,0,1,224,0,24.8,4.3,0.271,0.806451613,0.064516129,11.6,0,0
20221,1,1,6,0,26.9,2,0.379,0.806451613,0.064516129,1.3,0,1
20222,1,3,52,0,25.6,4.2,0.342,0.806451613,0.064516129,3.8,0,0
20223,0,1,245,0,22.4,4.4,0.376,0.806451613,0.064516129,3.8,0,1
20224,1,1,55,0,26.3,3.3,0.349,0.806451613,0.064516129,4,0,0
20225,0,4,445,1,24.2,3.3,0.361,0.806451613,0.064516129,4.4,0,0
20226,1,2,298,0,22,5.8,0.376,0.806451613,0.064516129,4.4,0,1
20227,0,3,123,0,23.8,3.9,0.238,0.806451613,0.064516129,5.3,0,0
20228,1,1,252,0,26.5,4.2,0.33,0.806451613,0.064516129,5.4,0,1
20229,1,4,217,0,24.3,4.4,0.361,0.806451613,0.064516129,5.7,0,0
20230,0,4,7,17,29.1,7.1,0.221,0.806451613,0.064516129,5.9,0,0
20231,0,4,133,0,25.8,7.9,0.33,0.806451613,0.064516129,6.7,0,1
20232,1,4,143,0,22.5,9.9,0.302,0.806451613,0.064516129,7,0,0
20233,0,1,463,0,25.4,5.4,0.348,0.806451613,0.064516129,7.1,0,0
20234,0,4,669,0,23.7,9.5,0.409,0.806451613,0.064516129,7.3,0,1
20235,0,3,29,0,23.6,5.5,0.371,0.806451613,0.064516129,8.5,0,1
20236,1,4,621,0,22.8,4.2,0.361,0.806451613,0.064516129,8.6,0,1
20237,1,3,446,0,24.4,8.8,0.361,0.806451613,0.064516129,8.7,0,1
20238,0,3,500,0,24.8,5.3,0.34,0.806451613,0.064516129,8.7,0,0
20239,1,1,510,0,24.2,6.6,0.238,0.806451613,0.064516129,9.1,0,1
20240,0,1,120,0,24.9,6.2,0.31,0.806451613,0.064516129,9.4,0,0
20241,1,1,388,0,24.1,4.4,0.408,0.806451613,0.064516129,10.2,0,1
20242,1,4,502,0,22.4,11.2,0.4,0.806451613,0.064516129,9.9,0,1
20243,0,1,370,0,23.6,6.9,0.427,0.806451613,0.064516129,10.5,0,0
20244,0,1,396,0,25.2,4.5,0.307,0.806451613,0.064516129,10.6,0,0
20245,0,1,215,2,23,1.6,0.349,0.806451613,0.064516129,10.6,0,1
20246,1,4,689,0,22.2,3.2,0.377,0.806451613,0.064516129,10.8,0,0
20247,1,3,354,0,25.4,6.7,0.345,0.806451613,0.064516129,10.8,0,1
20248,1,2,221,1,24.3,4,0.424,0.806451613,0.064516129,11.6,0,1
20249,1,1,270,3,25.4,4.2,0.358,0.806451613,0.064516129,11.7,0,0
20250,1,4,505,0,24.3,12.1,0.395,0.806451613,0.064516129,12.1,0,0
20251,0,4,420,0,24.4,12,0.377,0.806451613,0.064516129,11.9,0,0
20252,1,1,237,0,22.7,11.9,0.154,0.806451613,0.064516129,12,0,1
20253,1,1,21,5,24.6,2.2,0.349,0.806451613,0.064516129,12.5,0,1
20254,1,4,594,9,25.4,5.9,0.342,0.806451613,0.064516129,12.7,0,1
20255,1,1,643,0,24.2,3.4,0.357,0.806451613,0.064516129,12.7,0,0
20256,0,1,161,0,24.7,4.2,0.361,0.806451613,0.064516129,12.7,0,1
20257,1,2,601,1,25.1,5.8,0.377,0.806451613,0.064516129,13.3,0,0
20258,0,3,577,0,24.7,4.7,0.356,0.806451613,0.064516129,13.4,0,1
20259,1,3,66,0,23.8,6.9,0.349,0.806451613,0.064516129,13.4,0,1
20260,0,3,672,2,24.6,3.3,0.394,0.806451613,0.064516129,13.4,0,0
20261,1,1,300,0,26.3,2.9,0.424,0.806451613,0.064516129,14.1,0,0
20262,0,2,329,0,24.7,3.1,0.357,0.806451613,0.064516129,14.2,0,1
20263,1,1,302,0,24.2,3.8,0.357,0.806451613,0.064516129,14.8,0,0
20264,1,3,185,0,23.2,9.4,0.339,0.806451613,0.064516129,15,0,0
20265,1,1,335,9,23.8,3.2,0.424,0.806451613,0.064516129,15.3,0,1
20266,1,2,662,0,23.7,6.2,0.364,0.806451613,0.064516129,15.3,0,0
20267,0,2,643,11,25,3.5,0.349,0.806451613,0.064516129,15.5,0,0
20268,0,3,252,2,25.9,5.8,0.357,0.806451613,0.064516129,15.6,0,1
20269,0,1,594,0,24.2,3.4,0.34,0.806451613,0.064516129,16.1,0,1
20270,0,3,209,6,24.6,1.7,0.424,0.806451613,0.064516129,16.4,0,0
20271,0,4,210,0,25,5,0.33,0.806451613,0.064516129,11,0,0
20272,0,4,297,0,25,3.7,0.377,0.806451613,0.064516129,16.7,0,1
20273,1,3,505,6,24.2,4.8,0.376,0.806451613,0.064516129,16.8,0,1
20274,0,4,421,0,23.4,3.8,0.349,0.806451613,0.064516129,17,0,1
20275,1,3,245,9,26,2.9,0.358,0.806451613,0.064516129,17.1,0,0
20276,1,1,212,7,24,8.1,0.318,0.806451613,0.064516129,17.1,0,0
20277,0,2,451,0,24,5.8,0.361,0.806451613,0.064516129,17.9,0,1
20278,1,1,614,0,25.3,8.3,0.385,0.806451613,0.064516129,18,0,0
20279,1,2,153,7,26.3,4.8,0.424,0.806451613,0.064516129,18.1,1,0
20280,0,4,130,0,22.5,5.3,0.377,0.806451613,0.064516129,18.4,1,0
20281,0,1,650,0,25.6,13,0.33,0.806451613,0.064516129,18.6,1,0
20282,1,3,55,3,25.5,3.1,0.424,0.806451613,0.064516129,18.7,1,0
20283,1,3,574,5,23.9,8.6,0.361,0.806451613,0.064516129,18.7,1,1
20284,0,4,403,0,24.2,10.7,0.354,0.806451613,0.064516129,18.8,1,0
20285,1,1,31,6,25.7,5,0.369,0.806451613,0.064516129,19.2,1,0
20286,1,3,129,1,25.4,5.4,0.342,0.806451613,0.064516129,20,1,0
20287,0,3,537,0,22.3,6.7,0.361,0.806451613,0.064516129,20.4,1,1
20288,1,3,23,0,25.2,3.3,0.424,0.806451613,0.064516129,22.8,1,0
20289,1,1,70,0,21.7,3.7,0.424,0.806451613,0.064516129,23.6,1,0
20290,1,1,337,0,29.2,3.5,0.366,1.015151515,0.03030303,0.8,0,0
20291,1,2,639,0,23.2,4.5,0.271,1.015151515,0.03030303,13.2,0,0
20292,1,4,6,14,25.3,4,0.342,1.015151515,0.03030303,1.3,0,0
20293,0,4,568,0,26.1,5.2,0.409,1.015151515,0.03030303,2,0,0
20294,1,1,185,0,24.8,15.9,0.358,1.015151515,0.03030303,2.2,0,1
20295,0,3,350,0,22.3,2.8,0.395,1.015151515,0.03030303,4,0,0
20296,0,3,176,0,24.6,3,0.43,1.015151515,0.03030303,4.4,0,1
20297,0,4,298,0,24.4,3.3,0.333,1.015151515,0.03030303,4.5,0,0
20298,1,4,645,0,24.8,5,0.36,1.015151515,0.03030303,4.6,0,0
20299,0,1,163,4,25.3,2.7,0.356,1.015151515,0.03030303,4.7,0,1
20300,1,4,295,1,26.6,5.3,0.394,1.015151515,0.03030303,4.7,0,0
20301,1,3,463,0,24,4.2,0.337,1.015151515,0.03030303,5.6,0,1
20302,1,2,439,0,22.2,3.2,0.366,1.015151515,0.03030303,5.7,0,1
20303,1,2,584,0,24.6,5.4,0.361,1.015151515,0.03030303,6.4,0,0
20304,1,1,118,0,24.1,10.9,0.315,1.015151515,0.03030303,7.2,0,0
20305,1,4,108,0,27.4,7.9,0.394,1.015151515,0.03030303,7.4,0,0
20306,1,4,480,2,24.2,6,0.238,1.015151515,0.03030303,13.1,0,0
20307,0,2,671,7,24.1,10.7,0.238,1.015151515,0.03030303,17.1,0,1
20308,1,4,523,0,25.2,8.7,0.307,1.015151515,0.03030303,7.9,0,0
20309,1,4,650,0,23.7,4.5,0.349,1.015151515,0.03030303,7.9,0,1
20310,1,4,376,0,24.5,4.7,0.4,1.015151515,0.03030303,8,0,1
20311,0,4,237,0,26.5,4.7,0.416,1.015151515,0.03030303,8.1,0,0
20312,1,4,486,0,20.5,0.6,0.381,1.015151515,0.03030303,8.2,0,0
20313,0,3,221,1,24.8,2.9,0.368,1.015151515,0.03030303,8.6,0,0
